order_id,product_id,quantity,discount_pct,unit_cost,unit_price,gross_sales,discount_amount,net_sales,total_cost,gross_margin
O02180,P0053,3,0,51.57,127.74,383.21999999999997,0.0,383.21999999999997,154.71,228.50999999999996
O02181,P0065,1,15,52.43,144.51,144.51,21.676499999999997,122.83349999999999,52.43,70.40349999999998
O02182,P0048,1,5,63.74,152.3,152.3,7.615,144.685,63.74,80.945
O02183,P0070,2,20,38.6,79.86,159.72,31.944000000000003,127.776,77.2,50.57599999999999
O02184,P0046,1,5,47.09,88.72,88.72,4.436,84.28399999999999,47.09,37.19399999999999
O02185,P0075,3,5,74.85,125.1,375.29999999999995,18.764999999999997,356.53499999999997,224.54999999999998,131.98499999999999
O02186,P0033,2,10,78.25,183.75,367.5,36.75,330.75,156.5,174.25
O02187,P0052,3,20,32.44,49.78,149.34,29.868000000000002,119.47200000000001,97.32,22.152000000000015
O02188,P0081,5,20,65.97,189.84,949.2,189.84,759.36,329.85,429.51
O02189,P0055,1,10,41.8,86.18,86.18,8.618,77.56200000000001,41.8,35.762000000000015
O02190,P0051,2,0,75.24,202.03,404.06,0.0,404.06,150.48,253.58
O02191,P0098,4,5,37.4,104.38,417.52,20.875999999999998,396.644,149.6,247.044
O02192,P0040,3,25,68.7,146.7,440.09999999999997,110.025,330.07499999999993,206.10000000000002,123.97499999999991
O02193,P0025,1,10,13.61,32.74,32.74,3.2740000000000005,29.466,13.61,15.856000000000002
O02194,P0063,3,15,18.17,31.77,95.31,14.296500000000002,81.0135,54.510000000000005,26.50349999999999
O02195,P0022,3,5,66.41,153.06,459.18,22.959,436.221,199.23,236.991
O02196,P0090,5,10,41.64,111.21,556.05,55.605,500.44499999999994,208.2,292.24499999999995
O02197,P0091,3,5,59.96,114.91,344.73,17.2365,327.49350000000004,179.88,147.61350000000004
O02198,P0038,5,15,47.45,95.55,477.75,71.6625,406.0875,237.25,168.83749999999998
O02199,P0009,5,20,33.62,75.41,377.04999999999995,75.41,301.64,168.1,133.54
O02200,P0037,5,10,60.29,177.17,885.8499999999999,88.585,797.2649999999999,301.45,495.8149999999999
O02201,P0005,1,10,49.04,127.3,127.3,12.73,114.57,49.04,65.53
O02202,P0082,3,5,67.76,161.31,483.93,24.1965,459.7335,203.28000000000003,256.45349999999996
O02203,P0022,3,0,66.41,153.06,459.18,0.0,459.18,199.23,259.95000000000005
O02204,P0012,5,20,27.1,81.21,406.04999999999995,81.21,324.84,135.5,189.33999999999997
O02205,P0060,3,5,16.15,46.29,138.87,6.9435,131.9265,48.449999999999996,83.47650000000002
O02206,P0044,3,15,23.97,40.96,122.88,18.432,104.448,71.91,32.538
O02207,P0022,5,15,66.41,153.06,765.3,114.795,650.505,332.04999999999995,318.45500000000004
O02208,P0006,4,15,51.06,129.72,518.88,77.832,441.048,204.24,236.808
O02209,P0100,4,20,14.66,26.05,104.2,20.84,83.36,58.64,24.72
O02210,P0027,5,10,58.79,135.79,678.9499999999999,67.895,611.055,293.95,317.10499999999996
O02211,P0055,1,20,41.8,86.18,86.18,17.236,68.944,41.8,27.144000000000005
O02212,P0015,3,0,75.36,201.05,603.1500000000001,0.0,603.1500000000001,226.07999999999998,377.0700000000001
O02213,P0064,3,10,43.12,76.73,230.19,23.019000000000002,207.171,129.35999999999999,77.811
O02214,P0017,4,15,25.77,46.56,186.24,27.936000000000003,158.304,103.08,55.224000000000004
O02215,P0003,5,5,50.89,109.28,546.4,27.32,519.0799999999999,254.45,264.62999999999994
O02216,P0010,1,15,72.98,190.64,190.64,28.596,162.04399999999998,72.98,89.06399999999998
O02217,P0063,5,15,18.17,31.77,158.85,23.8275,135.02249999999998,90.85000000000001,44.17249999999997
O02218,P0063,4,15,18.17,31.77,127.08,19.062,108.018,72.68,35.337999999999994
O02219,P0089,4,5,57.81,113.72,454.88,22.744,432.13599999999997,231.24,200.89599999999996
O02220,P0062,3,10,10.19,18.89,56.67,5.667000000000001,51.003,30.57,20.433
O02221,P0085,2,5,54.36,101.78,203.56,10.177999999999999,193.382,108.72,84.662
O02222,P0009,1,15,33.62,75.41,75.41,11.311499999999999,64.0985,33.62,30.478500000000004
O02223,P0024,1,10,68.96,150.71,150.71,15.071000000000002,135.639,68.96,66.67900000000002
O02224,P0032,2,10,10.37,24.86,49.72,4.9719999999999995,44.748,20.74,24.008
O02225,P0003,4,5,50.89,109.28,437.12,21.855999999999998,415.264,203.56,211.704
O02226,P0033,5,0,78.25,183.75,918.75,0.0,918.75,391.25,527.5
O02227,P0043,1,0,59.77,171.41,171.41,0.0,171.41,59.77,111.63999999999999
O02228,P0012,2,0,27.1,81.21,162.42,0.0,162.42,54.2,108.21999999999998
O02229,P0093,3,10,53.69,97.66,292.98,29.298000000000002,263.682,161.07,102.61200000000002
O02230,P0085,3,15,54.36,101.78,305.34000000000003,45.801,259.53900000000004,163.07999999999998,96.45900000000006
O02231,P0098,4,0,37.4,104.38,417.52,0.0,417.52,149.6,267.91999999999996
O02232,P0097,1,0,34.88,81.48,81.48,0.0,81.48,34.88,46.6
O02233,P0032,5,10,10.37,24.86,124.3,12.43,111.87,51.849999999999994,60.02000000000001
O02234,P0020,1,15,69.56,183.08,183.08,27.462000000000003,155.618,69.56,86.05799999999999
O02235,P0067,3,0,17.47,34.37,103.10999999999999,0.0,103.10999999999999,52.41,50.69999999999999
O02236,P0068,1,5,69.55,128.05,128.05,6.4025,121.64750000000001,69.55,52.09750000000001
O02237,P0017,3,0,25.77,46.56,139.68,0.0,139.68,77.31,62.370000000000005
O02238,P0081,2,5,65.97,189.84,379.68,18.984,360.696,131.94,228.75600000000003
O02239,P0019,2,0,44.15,98.94,197.88,0.0,197.88,88.3,109.58
O02240,P0004,3,5,61.58,123.11,369.33,18.4665,350.8635,184.74,166.12349999999998
O02241,P0093,5,15,53.69,97.66,488.29999999999995,73.24499999999999,415.05499999999995,268.45,146.60499999999996
O02242,P0017,5,10,25.77,46.56,232.8,23.28,209.52,128.85,80.67000000000002
O02243,P0064,1,0,43.12,76.73,76.73,0.0,76.73,43.12,33.61000000000001
O02244,P0022,3,10,66.41,153.06,459.18,45.918,413.262,199.23,214.032
O02245,P0066,4,10,65.6,131.08,524.32,52.43200000000001,471.88800000000003,262.4,209.48800000000006
O02246,P0042,5,20,77.76,188.37,941.85,188.37,753.48,388.8,364.68
O02247,P0076,5,5,60.51,128.39,641.9499999999999,32.0975,609.8525,302.55,307.30249999999995
O02248,P0045,2,15,61.54,101.61,203.22,30.483,172.737,123.08,49.657
O02249,P0011,5,15,52.53,123.96,619.8,92.97,526.8299999999999,262.65,264.17999999999995
O02250,P0053,5,0,51.57,127.74,638.6999999999999,0.0,638.6999999999999,257.85,380.8499999999999
O02251,P0060,5,20,16.15,46.29,231.45,46.29,185.16,80.75,104.41
O02252,P0029,3,10,72.76,153.77,461.31000000000006,46.131,415.1790000000001,218.28000000000003,196.89900000000006
O02253,P0020,3,10,69.56,183.08,549.24,54.924,494.31600000000003,208.68,285.636
O02254,P0005,2,0,49.04,127.3,254.6,0.0,254.6,98.08,156.51999999999998
O02255,P0025,1,5,13.61,32.74,32.74,1.6370000000000002,31.103,13.61,17.493000000000002
O02256,P0034,5,10,44.35,114.17,570.85,57.085,513.765,221.75,292.015
O02257,P0012,1,5,27.1,81.21,81.21,4.060499999999999,77.14949999999999,27.1,50.04949999999999
O02258,P0028,3,10,79.81,177.94,533.8199999999999,53.38199999999999,480.43799999999993,239.43,241.00799999999992
O02259,P0098,5,5,37.4,104.38,521.9,26.095,495.80499999999995,187.0,308.80499999999995
O02260,P0006,1,10,51.06,129.72,129.72,12.972000000000001,116.74799999999999,51.06,65.68799999999999
O02261,P0019,1,10,44.15,98.94,98.94,9.894,89.04599999999999,44.15,44.895999999999994
O02262,P0012,4,0,27.1,81.21,324.84,0.0,324.84,108.4,216.43999999999997
O02263,P0025,3,10,13.61,32.74,98.22,9.822000000000001,88.398,40.83,47.568
O02264,P0013,2,5,44.88,117.97,235.94,11.797,224.143,89.76,134.38299999999998
O02265,P0081,2,5,65.97,189.84,379.68,18.984,360.696,131.94,228.75600000000003
O02266,P0076,4,0,60.51,128.39,513.56,0.0,513.56,242.04,271.52
O02267,P0003,1,0,50.89,109.28,109.28,0.0,109.28,50.89,58.39
O02268,P0024,4,0,68.96,150.71,602.84,0.0,602.84,275.84,327.00000000000006
O02269,P0008,4,20,36.51,102.88,411.52,82.304,329.216,146.04,183.17600000000002
O02270,P0100,3,5,14.66,26.05,78.15,3.9075,74.2425,43.980000000000004,30.262500000000003
O02271,P0090,5,0,41.64,111.21,556.05,0.0,556.05,208.2,347.84999999999997
O02272,P0045,1,0,61.54,101.61,101.61,0.0,101.61,61.54,40.07
O02273,P0072,2,0,79.37,143.53,287.06,0.0,287.06,158.74,128.32
O02274,P0096,2,10,50.42,110.34,220.68,22.068,198.612,100.84,97.77199999999999
O02275,P0096,4,0,50.42,110.34,441.36,0.0,441.36,201.68,239.68
O02276,P0001,4,10,55.42,102.17,408.68,40.868,367.812,221.68,146.132
O02277,P0003,4,5,50.89,109.28,437.12,21.855999999999998,415.264,203.56,211.704
O02278,P0065,1,15,52.43,144.51,144.51,21.676499999999997,122.83349999999999,52.43,70.40349999999998
O02279,P0015,4,5,75.36,201.05,804.2,40.21,763.99,301.44,462.55
O02280,P0050,4,10,45.43,130.75,523.0,52.3,470.7,181.72,288.98
O02281,P0020,5,15,69.56,183.08,915.4000000000001,137.31000000000003,778.09,347.8,430.29
O02282,P0003,1,5,50.89,109.28,109.28,5.4639999999999995,103.816,50.89,52.926
O02283,P0061,3,15,19.72,33.21,99.63,14.944499999999998,84.68549999999999,59.16,25.525499999999994
O02284,P0015,3,10,75.36,201.05,603.1500000000001,60.31500000000001,542.835,226.07999999999998,316.75500000000005
O02285,P0059,5,5,57.92,159.9,799.5,39.975,759.525,289.6,469.92499999999995
O02286,P0054,2,10,35.85,95.25,190.5,19.05,171.45,71.7,99.74999999999999
O02287,P0060,3,25,16.15,46.29,138.87,34.7175,104.1525,48.449999999999996,55.70250000000001
O02288,P0037,1,10,60.29,177.17,177.17,17.717,159.45299999999997,60.29,99.16299999999998
O02289,P0021,2,20,16.15,26.72,53.44,10.687999999999999,42.751999999999995,32.3,10.451999999999998
O02290,P0023,4,0,13.9,28.75,115.0,0.0,115.0,55.6,59.4
O02291,P0099,1,10,47.23,108.75,108.75,10.875,97.875,47.23,50.645
O02292,P0018,2,20,35.57,91.45,182.9,36.58,146.32,71.14,75.17999999999999
O02293,P0017,3,5,25.77,46.56,139.68,6.984000000000001,132.696,77.31,55.385999999999996
O02294,P0031,4,25,74.22,112.69,450.76,112.69,338.07,296.88,41.19
O02295,P0064,4,0,43.12,76.73,306.92,0.0,306.92,172.48,134.44000000000003
O02296,P0048,1,20,63.74,152.3,152.3,30.46,121.84,63.74,58.1
O02297,P0026,4,5,11.28,25.42,101.68,5.0840000000000005,96.596,45.12,51.476000000000006
O02298,P0022,2,0,66.41,153.06,306.12,0.0,306.12,132.82,173.3
O02299,P0045,5,20,61.54,101.61,508.05,101.61,406.44,307.7,98.74000000000001
O02300,P0036,3,5,67.46,184.85,554.55,27.7275,526.8225,202.38,324.4425
O02301,P0064,1,0,43.12,76.73,76.73,0.0,76.73,43.12,33.61000000000001
O02302,P0035,5,0,60.6,145.35,726.75,0.0,726.75,303.0,423.75
O02303,P0075,5,10,74.85,125.1,625.5,62.55,562.95,374.25,188.70000000000005
O02304,P0091,1,25,59.96,114.91,114.91,28.7275,86.1825,59.96,26.222500000000004
O02305,P0098,2,0,37.4,104.38,208.76,0.0,208.76,74.8,133.95999999999998
O02306,P0082,3,10,67.76,161.31,483.93,48.393,435.53700000000003,203.28000000000003,232.257
O02307,P0027,1,0,58.79,135.79,135.79,0.0,135.79,58.79,77.0
O02308,P0068,5,15,69.55,128.05,640.25,96.0375,544.2125,347.75,196.46249999999998
O02309,P0017,5,0,25.77,46.56,232.8,0.0,232.8,128.85,103.95000000000002
O02310,P0070,1,0,38.6,79.86,79.86,0.0,79.86,38.6,41.26
O02311,P0011,5,0,52.53,123.96,619.8,0.0,619.8,262.65,357.15
O02312,P0005,1,10,49.04,127.3,127.3,12.73,114.57,49.04,65.53
O02313,P0058,1,20,24.12,39.95,39.95,7.99,31.96,24.12,7.84
O02314,P0082,3,10,67.76,161.31,483.93,48.393,435.53700000000003,203.28000000000003,232.257
O02315,P0057,1,0,48.42,78.25,78.25,0.0,78.25,48.42,29.83
O02316,P0089,5,10,57.81,113.72,568.6,56.86,511.74,289.05,222.69
O02317,P0074,4,15,36.55,87.92,351.68,52.751999999999995,298.928,146.2,152.728
O02318,P0080,3,0,62.54,138.92,416.76,0.0,416.76,187.62,229.14
O02319,P0074,5,0,36.55,87.92,439.6,0.0,439.6,182.75,256.85
O02320,P0074,5,0,36.55,87.92,439.6,0.0,439.6,182.75,256.85
O02321,P0100,3,15,14.66,26.05,78.15,11.7225,66.42750000000001,43.980000000000004,22.447500000000005
O02322,P0085,3,10,54.36,101.78,305.34000000000003,30.534000000000006,274.80600000000004,163.07999999999998,111.72600000000006
O02323,P0014,5,10,33.12,84.8,424.0,42.4,381.6,165.6,216.00000000000003
O02324,P0072,4,0,79.37,143.53,574.12,0.0,574.12,317.48,256.64
O02325,P0001,2,5,55.42,102.17,204.34,10.217,194.123,110.84,83.28299999999999
O02326,P0016,5,25,10.53,18.06,90.3,22.575,67.725,52.65,15.074999999999996
O02327,P0026,3,0,11.28,25.42,76.26,0.0,76.26,33.839999999999996,42.42000000000001
O02328,P0049,1,20,16.11,26.63,26.63,5.3260000000000005,21.304,16.11,5.193999999999999
O02329,P0042,1,10,77.76,188.37,188.37,18.837,169.53300000000002,77.76,91.77300000000001
O02330,P0070,3,0,38.6,79.86,239.57999999999998,0.0,239.57999999999998,115.80000000000001,123.77999999999997
O02331,P0066,3,10,65.6,131.08,393.24,39.324,353.916,196.79999999999998,157.116
O02332,P0053,2,20,51.57,127.74,255.48,51.096,204.384,103.14,101.24399999999999
O02333,P0009,3,5,33.62,75.41,226.23,11.311499999999999,214.9185,100.85999999999999,114.05850000000001
O02334,P0069,1,20,62.22,150.06,150.06,30.011999999999997,120.048,62.22,57.828
O02335,P0040,4,5,68.7,146.7,586.8,29.34,557.4599999999999,274.8,282.6599999999999
O02336,P0056,3,10,48.4,77.6,232.79999999999998,23.28,209.51999999999998,145.2,64.32
O02337,P0005,2,15,49.04,127.3,254.6,38.19,216.41,98.08,118.33
O02338,P0056,4,20,48.4,77.6,310.4,62.08,248.32,193.6,54.72
O02339,P0072,2,10,79.37,143.53,287.06,28.706,258.354,158.74,99.61399999999998
O02340,P0005,4,10,49.04,127.3,509.2,50.92,458.28,196.16,262.12
O02341,P0069,3,0,62.22,150.06,450.18,0.0,450.18,186.66,263.52
O02342,P0052,1,5,32.44,49.78,49.78,2.489,47.291000000000004,32.44,14.851000000000006
O02343,P0081,4,5,65.97,189.84,759.36,37.968,721.392,263.88,457.51200000000006
O02344,P0073,5,0,24.35,65.3,326.5,0.0,326.5,121.75,204.75
O02345,P0098,2,5,37.4,104.38,208.76,10.437999999999999,198.322,74.8,123.522
O02346,P0033,4,5,78.25,183.75,735.0,36.75,698.25,313.0,385.25
O02347,P0022,2,25,66.41,153.06,306.12,76.53,229.59,132.82,96.77000000000001
O02348,P0085,1,10,54.36,101.78,101.78,10.177999999999999,91.602,54.36,37.242000000000004
O02349,P0015,2,5,75.36,201.05,402.1,20.105,381.995,150.72,231.275
O02350,P0065,2,25,52.43,144.51,289.02,72.255,216.765,104.86,111.90499999999999
O02351,P0071,5,0,75.31,197.04,985.1999999999999,0.0,985.1999999999999,376.55,608.6499999999999
O02352,P0023,2,10,13.9,28.75,57.5,5.75,51.75,27.8,23.95
O02353,P0006,4,10,51.06,129.72,518.88,51.888000000000005,466.99199999999996,204.24,262.75199999999995
O02354,P0084,2,0,26.5,76.03,152.06,0.0,152.06,53.0,99.06
O02355,P0058,3,15,24.12,39.95,119.85000000000001,17.977500000000003,101.8725,72.36,29.512500000000003
O02356,P0026,2,0,11.28,25.42,50.84,0.0,50.84,22.56,28.280000000000005
O02357,P0012,3,0,27.1,81.21,243.63,0.0,243.63,81.30000000000001,162.32999999999998
O02358,P0077,2,0,13.37,37.37,74.74,0.0,74.74,26.74,48.0
O02359,P0077,2,20,13.37,37.37,74.74,14.948,59.791999999999994,26.74,33.05199999999999
O02360,P0002,4,10,43.57,100.83,403.32,40.332,362.988,174.28,188.708
O02361,P0032,3,10,10.37,24.86,74.58,7.457999999999999,67.122,31.11,36.012
O02362,P0050,3,10,45.43,130.75,392.25,39.225,353.025,136.29,216.73499999999999
O02363,P0095,5,5,40.71,120.64,603.2,30.16,573.0400000000001,203.55,369.49000000000007
O02364,P0061,2,10,19.72,33.21,66.42,6.642,59.778,39.44,20.338
O02365,P0011,2,5,52.53,123.96,247.92,12.395999999999999,235.524,105.06,130.464
O02366,P0068,4,0,69.55,128.05,512.2,0.0,512.2,278.2,234.00000000000006
O02367,P0034,5,10,44.35,114.17,570.85,57.085,513.765,221.75,292.015
O02368,P0080,5,0,62.54,138.92,694.5999999999999,0.0,694.5999999999999,312.7,381.8999999999999
O02369,P0095,4,0,40.71,120.64,482.56,0.0,482.56,162.84,319.72
O02370,P0089,3,15,57.81,113.72,341.15999999999997,51.174,289.986,173.43,116.55599999999998
O02371,P0008,1,10,36.51,102.88,102.88,10.288,92.592,36.51,56.082
O02372,P0008,4,10,36.51,102.88,411.52,41.152,370.368,146.04,224.328
O02373,P0098,3,5,37.4,104.38,313.14,15.656999999999998,297.483,112.19999999999999,185.28300000000002
O02374,P0015,5,5,75.36,201.05,1005.25,50.2625,954.9875,376.8,578.1875
O02375,P0005,4,10,49.04,127.3,509.2,50.92,458.28,196.16,262.12
O02376,P0019,1,15,44.15,98.94,98.94,14.841,84.099,44.15,39.949000000000005
O02377,P0074,2,10,36.55,87.92,175.84,17.584,158.256,73.1,85.156
O02378,P0009,4,25,33.62,75.41,301.64,75.41,226.23,134.48,91.75
O02379,P0057,1,25,48.42,78.25,78.25,19.5625,58.6875,48.42,10.267499999999998
O02380,P0054,1,5,35.85,95.25,95.25,4.7625,90.4875,35.85,54.637499999999996
O02381,P0029,4,15,72.76,153.77,615.08,92.262,522.818,291.04,231.77799999999996
O02382,P0019,3,10,44.15,98.94,296.82,29.682,267.138,132.45,134.688
O02383,P0077,4,10,13.37,37.37,149.48,14.948,134.53199999999998,53.48,81.05199999999999
O02384,P0046,5,0,47.09,88.72,443.6,0.0,443.6,235.45000000000002,208.15
O02385,P0080,1,10,62.54,138.92,138.92,13.891999999999998,125.02799999999999,62.54,62.48799999999999
O02386,P0062,1,20,10.19,18.89,18.89,3.778,15.112,10.19,4.922000000000001
O02387,P0094,2,15,47.78,108.59,217.18,32.577000000000005,184.603,95.56,89.043
O02388,P0060,1,15,16.15,46.29,46.29,6.9435,39.3465,16.15,23.1965
O02389,P0005,2,0,49.04,127.3,254.6,0.0,254.6,98.08,156.51999999999998
O02390,P0033,1,5,78.25,183.75,183.75,9.1875,174.5625,78.25,96.3125
O02391,P0083,1,0,23.05,35.71,35.71,0.0,35.71,23.05,12.66
O02392,P0055,4,5,41.8,86.18,344.72,17.236,327.48400000000004,167.2,160.28400000000005
O02393,P0019,4,10,44.15,98.94,395.76,39.576,356.18399999999997,176.6,179.58399999999997
O02394,P0017,5,5,25.77,46.56,232.8,11.64,221.16000000000003,128.85,92.31000000000003
O02395,P0088,3,10,51.18,79.37,238.11,23.811000000000003,214.299,153.54,60.759000000000015
O02396,P0092,5,5,72.98,133.56,667.8,33.39,634.41,364.90000000000003,269.50999999999993
O02397,P0042,1,5,77.76,188.37,188.37,9.4185,178.9515,77.76,101.1915
O02398,P0022,5,0,66.41,153.06,765.3,0.0,765.3,332.04999999999995,433.25
O02399,P0039,4,20,43.36,79.83,319.32,63.864,255.456,173.44,82.01599999999999
O02400,P0080,1,0,62.54,138.92,138.92,0.0,138.92,62.54,76.38
O02401,P0099,1,0,47.23,108.75,108.75,0.0,108.75,47.23,61.52
O02402,P0027,5,15,58.79,135.79,678.9499999999999,101.84249999999999,577.1075,293.95,283.15749999999997
O02403,P0076,2,25,60.51,128.39,256.78,64.195,192.58499999999998,121.02,71.56499999999998
O02404,P0046,3,15,47.09,88.72,266.15999999999997,39.924,226.23599999999996,141.27,84.96599999999995
O02405,P0028,5,0,79.81,177.94,889.7,0.0,889.7,399.05,490.65000000000003
O02406,P0052,5,0,32.44,49.78,248.9,0.0,248.9,162.2,86.70000000000002
O02407,P0065,3,25,52.43,144.51,433.53,108.3825,325.1475,157.29,167.8575
O02408,P0039,1,15,43.36,79.83,79.83,11.9745,67.85549999999999,43.36,24.495499999999993
O02409,P0018,1,10,35.57,91.45,91.45,9.145,82.305,35.57,46.73500000000001
O02410,P0087,2,0,32.13,56.17,112.34,0.0,112.34,64.26,48.08
O02411,P0022,5,0,66.41,153.06,765.3,0.0,765.3,332.04999999999995,433.25
O02412,P0068,3,0,69.55,128.05,384.15000000000003,0.0,384.15000000000003,208.64999999999998,175.50000000000006
O02413,P0011,5,10,52.53,123.96,619.8,61.98,557.8199999999999,262.65,295.16999999999996
O02414,P0082,4,0,67.76,161.31,645.24,0.0,645.24,271.04,374.2
O02415,P0064,5,25,43.12,76.73,383.65000000000003,95.9125,287.73750000000007,215.6,72.13750000000007
O02416,P0071,5,0,75.31,197.04,985.1999999999999,0.0,985.1999999999999,376.55,608.6499999999999
O02417,P0085,4,15,54.36,101.78,407.12,61.068000000000005,346.052,217.44,128.61200000000002
O02418,P0057,4,0,48.42,78.25,313.0,0.0,313.0,193.68,119.32
O02419,P0035,3,10,60.6,145.35,436.04999999999995,43.605,392.44499999999994,181.8,210.64499999999992
O02420,P0037,1,0,60.29,177.17,177.17,0.0,177.17,60.29,116.88
O02421,P0050,2,15,45.43,130.75,261.5,39.225,222.275,90.86,131.41500000000002
O02422,P0030,4,10,50.32,133.74,534.96,53.496,481.46400000000006,201.28,280.1840000000001
O02423,P0017,1,0,25.77,46.56,46.56,0.0,46.56,25.77,20.790000000000003
O02424,P0033,3,15,78.25,183.75,551.25,82.6875,468.5625,234.75,233.8125
O02425,P0016,5,10,10.53,18.06,90.3,9.03,81.27,52.65,28.619999999999997
O02426,P0015,3,20,75.36,201.05,603.1500000000001,120.63000000000002,482.5200000000001,226.07999999999998,256.4400000000001
O02427,P0013,3,20,44.88,117.97,353.90999999999997,70.78199999999998,283.128,134.64000000000001,148.48799999999997
O02428,P0003,4,20,50.89,109.28,437.12,87.42399999999999,349.696,203.56,146.13600000000002
O02429,P0024,2,0,68.96,150.71,301.42,0.0,301.42,137.92,163.50000000000003
O02430,P0023,4,0,13.9,28.75,115.0,0.0,115.0,55.6,59.4
O02431,P0059,5,25,57.92,159.9,799.5,199.875,599.625,289.6,310.025
O02432,P0055,4,10,41.8,86.18,344.72,34.472,310.24800000000005,167.2,143.04800000000006
O02433,P0065,5,0,52.43,144.51,722.55,0.0,722.55,262.15,460.4
O02434,P0032,4,15,10.37,24.86,99.44,14.915999999999999,84.524,41.48,43.044000000000004
O02435,P0097,2,5,34.88,81.48,162.96,8.148000000000001,154.812,69.76,85.052
O02436,P0060,1,15,16.15,46.29,46.29,6.9435,39.3465,16.15,23.1965
O02437,P0030,2,15,50.32,133.74,267.48,40.122,227.358,100.64,126.718
O02438,P0066,4,15,65.6,131.08,524.32,78.64800000000001,445.672,262.4,183.27200000000005
O02439,P0018,3,5,35.57,91.45,274.35,13.7175,260.63250000000005,106.71000000000001,153.92250000000004
O02440,P0059,1,5,57.92,159.9,159.9,7.995,151.905,57.92,93.985
O02441,P0053,3,5,51.57,127.74,383.21999999999997,19.160999999999998,364.05899999999997,154.71,209.34899999999996
O02442,P0064,2,10,43.12,76.73,153.46,15.346000000000002,138.114,86.24,51.87400000000001
O02443,P0030,1,0,50.32,133.74,133.74,0.0,133.74,50.32,83.42000000000002
O02444,P0018,4,10,35.57,91.45,365.8,36.58,329.22,142.28,186.94000000000003
O02445,P0005,3,10,49.04,127.3,381.9,38.19,343.71,147.12,196.58999999999997
O02446,P0069,4,10,62.22,150.06,600.24,60.023999999999994,540.216,248.88,291.336
O02447,P0008,5,15,36.51,102.88,514.4,77.16,437.24,182.54999999999998,254.69000000000003
O02448,P0009,1,10,33.62,75.41,75.41,7.5409999999999995,67.869,33.62,34.249
O02449,P0032,3,0,10.37,24.86,74.58,0.0,74.58,31.11,43.47
O02450,P0014,2,10,33.12,84.8,169.6,16.96,152.64,66.24,86.39999999999999
O02451,P0013,2,15,44.88,117.97,235.94,35.391,200.549,89.76,110.789
O02452,P0018,2,5,35.57,91.45,182.9,9.145,173.755,71.14,102.615
O02453,P0068,2,10,69.55,128.05,256.1,25.61,230.49,139.1,91.39000000000001
O02454,P0022,3,0,66.41,153.06,459.18,0.0,459.18,199.23,259.95000000000005
O02455,P0020,5,5,69.56,183.08,915.4000000000001,45.77,869.6300000000001,347.8,521.8300000000002
O02456,P0015,2,20,75.36,201.05,402.1,80.42,321.68,150.72,170.96
O02457,P0007,2,20,49.51,86.65,173.3,34.66,138.64000000000001,99.02,39.62000000000002
O02458,P0077,2,10,13.37,37.37,74.74,7.474,67.26599999999999,26.74,40.525999999999996
O02459,P0098,5,15,37.4,104.38,521.9,78.285,443.615,187.0,256.615
O02460,P0030,1,20,50.32,133.74,133.74,26.748,106.992,50.32,56.672000000000004
O02461,P0005,2,25,49.04,127.3,254.6,63.65,190.95,98.08,92.86999999999999
O02462,P0001,2,10,55.42,102.17,204.34,20.434,183.906,110.84,73.066
O02463,P0060,2,10,16.15,46.29,92.58,9.258,83.322,32.3,51.022000000000006
O02464,P0031,1,5,74.22,112.69,112.69,5.6345,107.0555,74.22,32.835499999999996
O02465,P0020,2,0,69.56,183.08,366.16,0.0,366.16,139.12,227.04000000000002
O02466,P0083,1,5,23.05,35.71,35.71,1.7855,33.9245,23.05,10.874500000000001
O02467,P0064,1,15,43.12,76.73,76.73,11.509500000000001,65.2205,43.12,22.100500000000004
O02468,P0064,4,15,43.12,76.73,306.92,46.038000000000004,260.882,172.48,88.40200000000002
O02469,P0029,4,20,72.76,153.77,615.08,123.016,492.064,291.04,201.024
O02470,P0010,2,0,72.98,190.64,381.28,0.0,381.28,145.96,235.31999999999996
O02471,P0029,3,10,72.76,153.77,461.31000000000006,46.131,415.1790000000001,218.28000000000003,196.89900000000006
O02472,P0031,4,0,74.22,112.69,450.76,0.0,450.76,296.88,153.88
O02473,P0075,4,0,74.85,125.1,500.4,0.0,500.4,299.4,201.0
O02474,P0087,3,20,32.13,56.17,168.51,33.702,134.808,96.39000000000001,38.41799999999998
O02475,P0030,5,10,50.32,133.74,668.7,66.87,601.83,251.6,350.23
O02476,P0025,2,15,13.61,32.74,65.48,9.822000000000001,55.658,27.22,28.438000000000002
O02477,P0080,5,0,62.54,138.92,694.5999999999999,0.0,694.5999999999999,312.7,381.8999999999999
O02478,P0058,5,5,24.12,39.95,199.75,9.9875,189.7625,120.60000000000001,69.16249999999998
O02479,P0057,1,10,48.42,78.25,78.25,7.825,70.425,48.42,22.004999999999995
O02480,P0087,1,0,32.13,56.17,56.17,0.0,56.17,32.13,24.04
O02481,P0063,2,5,18.17,31.77,63.54,3.177,60.363,36.34,24.022999999999996
O02482,P0097,3,0,34.88,81.48,244.44,0.0,244.44,104.64000000000001,139.79999999999998
O02483,P0037,1,10,60.29,177.17,177.17,17.717,159.45299999999997,60.29,99.16299999999998
O02484,P0058,4,25,24.12,39.95,159.8,39.95,119.85000000000001,96.48,23.370000000000005
O02485,P0028,2,15,79.81,177.94,355.88,53.382,302.498,159.62,142.878
O02486,P0027,5,25,58.79,135.79,678.9499999999999,169.7375,509.2124999999999,293.95,215.26249999999993
